arrival_row_key,arrival_id,date,mandi_id,crop_name,variety,arrival_quantity_qtl,farmer_count,arrival_id_status,date_status,mandi_id_status,quantity_status,source_arrival_id,source_date,source_mandi_id,source_crop_name,source_variety,source_arrival_quantity,source_unit,source_farmer_count
ARR_ROW_000122,ARR0023291,2026-02-11,MANDI020,Wheat,Premium,80.86,89,Present,Parsed: assumed format by separator,Matched,Valid,ARR0023291,11/02/2026,MANDI020,गेहूं,Premium,80.86,Q,89.0
ARR_ROW_000123,ARR0009654,2026-03-13,MANDI030,Sugarcane,NA,243.18,31,Present,Parsed: unambiguous,Matched,Valid,ARR0009654,13/03/2026,MANDI030,sugarcane,NA,"24,318.0 KG",NA,31.0
ARR_ROW_000124,ARR0012458,2026-05-08,MANDI039,Mustard,Pusa-1121,276.83,24,Present,Parsed: unambiguous,Matched,Valid,ARR0012458,08-May-2026,mandi_039,Mustard,Pusa-1121,276.83,Quintals,24.0
ARR_ROW_000125,ARR0014621,2026-05-23,MANDI056,Sugarcane,Local,269.53,80,Present,Parsed: unambiguous,Matched,Valid,ARR0014621,2026-05-23,mandi056,sugarcane,Local,"26,952.999999999996 KG",NA,80.0
ARR_ROW_000126,ARR0016696,2026-01-31,MANDI039,Maize,Pusa-1121,62.02,132,Present,Parsed: unambiguous,Matched,Valid,ARR0016696,31/01/2026,M039,Makka,Pusa-1121,6202.0,Kilo,132.0
ARR_ROW_000127,ARR0004195,2026-07-17,MANDI035,Mustard,PBW-343,167.84,129,Present,Parsed: unambiguous,Matched,Valid,ARR0004195,2026-07-17,MANDI035,mustard,PBW-343,16784.0,Kilo,129.0
ARR_ROW_000128,ARR0014009,2026-08-04,MANDI007,Maize,NA,418.67,85,Present,Parsed: assumed format by separator,Matched,Valid,ARR0014009,04/08/2026,M007,Corn,NA,418.67,quintal,85.0
ARR_ROW_000129,ARR0002509,2026-05-31,MANDI013,Maize,HD-2967,22.0,141,Present,Parsed: unambiguous,Matched,Valid,ARR0002509,31/05/2026,MANDI013,मक्का,HD-2967,2.2,tonnes,141.0
ARR_ROW_000130,ARR0017972,2026-02-26,MANDI034,Rice,Local,293.4,6,Present,Parsed: unambiguous,Matched,Valid,ARR0017972,26.02.2026,mandi034,Dhaan,Local,29339.999999999996,kg,6.0
ARR_ROW_000131,ARR0002169,2026-01-09,MANDI039,Rice,Hybrid,NA,41,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0002169,2026/01/09,MANDI039,Dhaan,Hybrid,-54.89,KG,41.0
ARR_ROW_000132,NA,2026-08-19,MANDI044,Wheat,Hybrid,160.17,138,Missing source ID,Parsed: unambiguous,Matched,Valid,NA,08-19-2026,mandi044,wheat,Hybrid,16.017,T,138.0
ARR_ROW_000133,ARR0003269,2026-04-03,MANDI046,Rice,PBW-343,410.98,43,Present,Parsed: unambiguous,Matched,Valid,ARR0003269,2026/04/03,MANDI046,Chawal,PBW-343,41.098,tonnes,43.0
ARR_ROW_000134,ARR0009004,2026-03-27,MANDI023,Wheat,NA,NA,120,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0009004,27-Mar-2026,MANDI023,wheat,NA,-455.48,KG,120.0
ARR_ROW_000135,ARR0018741,2026-02-20,MANDI056,Sugarcane,Premium,256.67,31,Present,Parsed: unambiguous,Matched,Valid,ARR0018741,20/02/2026,mandi_056,Ganna,Premium,256.67,Qtl,31.0
ARR_ROW_000136,ARR0014531,2026-02-03,MANDI036,Cotton,NA,NA,38,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0014531,03-Feb-2026,MANDI-036,कपास,NA,-453.42,KG,38.0
ARR_ROW_000137,ARR0003705,2026-04-10,MANDI002,Mustard,Hybrid,245.01000000000002,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0003705,2026-04-10,002,Mustard,Hybrid,24.500999999999998,T,NA
ARR_ROW_000138,ARR0010827,2026-05-29,MANDI016,Rice,Premium,156.22,95,Present,Parsed: unambiguous,Matched,Valid,ARR0010827,29/05/2026,MANDI016,Chawal,Premium,156.22,Qtl,95.0
ARR_ROW_000139,ARR0018637,2026-04-04,MANDI046,Rice,Hybrid,NA,67,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0018637,04.04.2026,MANDI046,Dhaan,Hybrid,-77.12,Qtl,67.0
ARR_ROW_000140,ARR0007570,2026-07-29,MANDI019,Mustard,Premium,326.35,105,Present,Parsed: unambiguous,Matched,Valid,ARR0007570,29-Jul-2026,MANDI-019,mustard,Premium,32635.000000000004,kg,105.0
ARR_ROW_000141,ARR0011179,2026-03-30,MANDI040,Mustard,NA,327.55,26,Present,Parsed: unambiguous,Matched,Valid,ARR0011179,30/03/2026,mandi_040,Sarso,NA,32.755,Tonnes,26.0
ARR_ROW_000142,ARR0009296,2026-05-10,MANDI001,Maize,NA,23.5,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0009296,2026/05/10,mandi_001,Makka,NA,2.35,MT,NA
ARR_ROW_000143,ARR0019940,2026-08-21,MANDI022,Sugarcane,HD-2967,16.33,68,Present,Parsed: unambiguous,Matched,Valid,ARR0019940,21.08.2026,mandi022,Sugarcane,HD-2967,1.6329999999999998,Tonnes,68.0
ARR_ROW_000144,ARR0004811,2026-05-26,MANDI020,Rice,Hybrid,89.74,77,Present,Parsed: unambiguous,Matched,Valid,ARR0004811,26.05.2026,MANDI020,Rice,Hybrid,8974.0,Kilo,77.0
ARR_ROW_000145,ARR0020960,2026-03-03,MANDI047,Mustard,Premium,323.15,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0020960,2026/03/03,mandi_047,Sarson,Premium,32314.999999999996,Kilo,NA
ARR_ROW_000146,ARR0002791,2026-02-06,MANDI055,Mustard,PBW-343,211.28,47,Present,Parsed: unambiguous,Matched,Valid,ARR0002791,2026/02/06,M055,Sarson,PBW-343,21128.0,Kgs,47.0
ARR_ROW_000147,ARR0012957,2026-02-10,MANDI019,Rice,Local,278.08,36,Present,Parsed: assumed format by separator,Matched,Valid,ARR0012957,02-10-2026,MANDI019,Chawal,Local,27.808,Tonnes,36.0
ARR_ROW_000148,ARR0022933,2026-04-08,MANDI037,Cotton,Premium,28.54,9,Present,Parsed: assumed format by separator,Matched,Valid,ARR0022933,08.04.2026,MANDI037,Kapas,Premium,28.54 qtl,NA,9.0
ARR_ROW_000149,ARR0014544,2026-07-31,MANDI022,Maize,Pusa-1121,114.88,116,Present,Parsed: unambiguous,Matched,Valid,ARR0014544,2026/07/31,MANDI022,मक्का,Pusa-1121,11.488,MT,116.0
ARR_ROW_000150,ARR0013198,2026-04-25,MANDI010,Wheat,Pusa-1121,59.22,43,Present,Parsed: unambiguous,Matched,Valid,ARR0013198,25/04/2026,MANDI010,Wheat,Pusa-1121,59.22,Qtl,43.0
ARR_ROW_000151,ARR0007340,2026-03-23,MANDI012,Wheat,Premium,215.70000000000002,80,Present,Parsed: unambiguous,Matched,Valid,ARR0007340,03-23-2026,MANDI012,Kanak,Premium,21570.0,Kgs,80.0
ARR_ROW_000152,ARR0020658,2026-08-01,MANDI021,Rice,Hybrid,409.66,96,Present,Parsed: assumed format by separator,Matched,Valid,ARR0020658,08-01-2026,MANDI021,Paddy,Hybrid,40.966,MT,96.0
ARR_ROW_000153,ARR0001088,2026-05-07,MANDI017,Mustard,Pusa-1121,495.58,94,Present,Parsed: unambiguous,Matched,Valid,ARR0001088,2026/05/07,MANDI-017,Sarson,Pusa-1121,495.58,qtl,94.0
ARR_ROW_000154,ARR0024650,2026-08-18,MANDI049,Mustard,Hybrid,NA,61,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0024650,18/08/2026,MANDI-049,Mustard,Hybrid,-11.34,KG,61.0
ARR_ROW_000155,ARR0008152,2026-06-08,MANDI008,Cotton,NA,188.7,147,Present,Parsed: unambiguous,Matched,Valid,ARR0008152,2026-06-08,MANDI-008,Cotton,NA,188.7 qtl,NA,147.0
ARR_ROW_000156,ARR0021890,2026-06-02,MANDI009,Sugarcane,NA,493.91,84,Present,Parsed: assumed format by separator,Matched,Valid,ARR0021890,06-02-2026,MANDI009,Sugarcane,NA,493.91,quintal,84.0
ARR_ROW_000157,ARR0007925,2026-07-19,MANDI037,Mustard,Local,66.2,32,Present,Parsed: unambiguous,Matched,Valid,ARR0007925,07-19-2026,MANDI037,Mustard,Local,66.2 qtl,NA,32.0
ARR_ROW_000158,ARR0017611,2026-04-12,MANDI024,Maize,Hybrid,165.63,77,Present,Parsed: unambiguous,Matched,Valid,ARR0017611,12-Apr-2026,MANDI024,मक्का,Hybrid,165.63,Quintals,77.0
ARR_ROW_000159,ARR0016207,2026-07-07,MANDI032,Maize,Pusa-1121,310.0,34,Present,Parsed: unambiguous,Matched,Valid,ARR0016207,07.07.2026,MANDI032,Makki,Pusa-1121,"31,000.0 KG",NA,34.0
ARR_ROW_000160,ARR0024181,2026-05-07,MANDI015,Sugarcane,Local,110.39,20,Present,Parsed: assumed format by separator,Matched,Valid,ARR0024181,07/05/2026,mandi_015,Sugarcane,Local,110.39,Qtl,20.0
ARR_ROW_000161,ARR0004419,2026-03-21,MANDI006,Sugarcane,Hybrid,64.7,105,Present,Parsed: unambiguous,Matched,Valid,ARR0004419,03-21-2026,MANDI006,Sugarcane,Hybrid,64.7,qtl,105.0
ARR_ROW_000162,ARR0006199,2026-02-11,MANDI053,Sugarcane,Local,153.27,79,Present,Parsed: assumed format by separator,Matched,Valid,ARR0006199,11/02/2026,M053,Sugarcane,Local,153.27,qtl,79.0
ARR_ROW_000163,ARR0014957,2026-01-09,MANDI019,Mustard,Hybrid,403.96000000000004,79,Present,Parsed: unambiguous,Matched,Valid,ARR0014957,2026/01/09,mandi_019,Sarso,Hybrid,40396.0,KG,79.0
ARR_ROW_000164,ARR0023574,2026-02-26,MANDI023,Mustard,Premium,431.18,129,Present,Parsed: unambiguous,Matched,Valid,ARR0023574,26.02.2026,MANDI023,Mustard,Premium,431.18,quintal,129.0
ARR_ROW_000165,ARR0017021,2026-03-14,MANDI020,Rice,Pusa-1121,25.36,72,Present,Parsed: unambiguous,Matched,Valid,ARR0017021,14.03.2026,MANDI020,Paddy,Pusa-1121,2536.0,Kgs,72.0
ARR_ROW_000166,ARR0001428,2026-07-10,MANDI024,Maize,Hybrid,NA,106,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0001428,2026-07-10,mandi_024,Maize,Hybrid,-77.75,Qtl,106.0
ARR_ROW_000167,ARR0002493,2026-04-14,MANDI006,Rice,Local,NA,63,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0002493,14-Apr-2026,MANDI-006,paddy,Local,-115.25,KG,63.0
ARR_ROW_000168,ARR0013505,2026-06-06,MANDI052,Mustard,NA,96.35,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0013505,06/06/2026,mandi_052,mustard,NA,96.35,quintal,NA
ARR_ROW_000169,ARR0002010,2026-03-21,MANDI033,Wheat,Local,NA,12,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0002010,2026-03-21,MANDI-033,WHEAT,Local,-432.01,KG,12.0
ARR_ROW_000170,ARR0002534,2026-07-02,MANDI007,Mustard,Pusa-1121,43.98,21,Present,Parsed: unambiguous,Matched,Valid,ARR0002534,02-Jul-2026,M007,सरसों,Pusa-1121,4.398,tonnes,21.0
ARR_ROW_000171,ARR0009802,2026-09-07,MANDI026,Cotton,HD-2967,486.01,12,Present,Parsed: unambiguous,Matched,Valid,ARR0009802,2026-09-07,MANDI026,cotton,HD-2967,486.01,Quintals,12.0
ARR_ROW_000172,ARR0015940,2026-03-13,MANDI028,Maize,NA,298.47,18,Present,Parsed: unambiguous,Matched,Valid,ARR0015940,13.03.2026,MANDI-028,Maize,NA,298.47,quintal,18.0
ARR_ROW_000173,ARR0005817,2026-03-20,MANDI013,Maize,NA,287.47,12,Present,Parsed: unambiguous,Matched,Valid,ARR0005817,20-Mar-2026,MANDI013,corn,NA,287.47 qtl,NA,12.0
ARR_ROW_000174,ARR0023731,2026-03-15,MANDI008,Sugarcane,HD-2967,389.78,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0023731,2026/03/15,MANDI008,Ganna,HD-2967,38.977999999999994,tonnes,NA
ARR_ROW_000175,ARR0018857,2026-01-25,MANDI042,Sugarcane,Hybrid,151.28,113,Present,Parsed: unambiguous,Matched,Valid,ARR0018857,01-25-2026,MANDI042,गन्ना,Hybrid,151.28,Quintals,113.0
ARR_ROW_000176,ARR0010088,2026-01-09,MANDI049,Mustard,PBW-343,NA,NA,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0010088,2026-01-09,MANDI049,सरसों,PBW-343,-136.17,Qtl,NA
ARR_ROW_000177,ARR0020189,2026-05-24,MANDI057,Maize,NA,241.75,68,Present,Parsed: unambiguous,Matched,Valid,ARR0020189,24/05/2026,mandi_057,Makka,NA,241.75,Quintals,68.0
ARR_ROW_000178,ARR0022768,2026-06-28,MANDI024,Mustard,Premium,443.71000000000004,42,Present,Parsed: unambiguous,Matched,Valid,ARR0022768,28-Jun-2026,mandi_024,सरसों,Premium,44371.0,Kilo,42.0
ARR_ROW_000179,ARR0018919,2026-03-17,MANDI024,Mustard,NA,78.07,132,Present,Parsed: unambiguous,Matched,Valid,ARR0018919,17/03/2026,MANDI024,Sarson,NA,7806.999999999999,Kgs,132.0
ARR_ROW_000180,ARR0006562,2026-04-19,MANDI014,Wheat,PBW-343,258.11,25,Present,Parsed: unambiguous,Matched,Valid,ARR0006562,04-19-2026,MANDI014,Gehun,PBW-343,"25,811.0 KG",NA,25.0
ARR_ROW_000181,ARR0004149,2026-06-04,MANDI003,Rice,Premium,318.3,48,Present,Parsed: assumed format by separator,Matched,Valid,ARR0004149,04/06/2026,MANDI003,Rice,Premium,318.3,Q,48.0
ARR_ROW_000182,ARR0024592,2026-08-28,MANDI037,Rice,PBW-343,62.98,55,Present,Parsed: unambiguous,Matched,Valid,ARR0024592,28.08.2026,MANDI037,Chawal,PBW-343,62.98 qtl,NA,55.0
ARR_ROW_000183,ARR0011429,2026-08-04,MANDI042,Wheat,Local,193.12,101,Present,Parsed: unambiguous,Matched,Valid,ARR0011429,2026/08/04,mandi_042,WHEAT,Local,19312.0,KGS,101.0
ARR_ROW_000184,ARR0018153,2026-02-05,MANDI027,Cotton,Local,451.02,141,Present,Parsed: unambiguous,Matched,Valid,ARR0018153,2026/02/05,mandi_027,Narma,Local,45102.0,KGS,141.0
ARR_ROW_000185,ARR0006286,2026-03-03,MANDI050,Maize,PBW-343,300.38,7,Present,Parsed: unambiguous,Matched,Valid,ARR0006286,2026/03/03,MANDI-050,Makki,PBW-343,"30,038.0 KG",NA,7.0
ARR_ROW_000186,ARR0000231,2026-06-07,MANDI049,Sugarcane,Hybrid,185.56,82,Present,Parsed: assumed format by separator,Matched,Valid,ARR0000231,06-07-2026,mandi049,Sugarcane,Hybrid,185.56 qtl,NA,82.0
ARR_ROW_000187,ARR0018527,2026-08-01,MANDI010,Wheat,Local,425.38,144,Present,Parsed: unambiguous,Matched,Valid,ARR0018527,2026-08-01,MANDI010,Kanak,Local,42538.0,kg,144.0
ARR_ROW_000188,ARR0008215,2026-05-22,MANDI003,Sugarcane,Local,73.8,73,Present,Parsed: unambiguous,Matched,Valid,ARR0008215,22.05.2026,mandi003,sugarcane,Local,"7,380.0 KG",NA,73.0
ARR_ROW_000189,ARR0010793,2026-08-23,MANDI022,Rice,Hybrid,425.79,132,Present,Parsed: unambiguous,Matched,Valid,ARR0010793,2026-08-23,022,Chawal,Hybrid,42.579,T,132.0
ARR_ROW_000190,ARR0006601,2026-06-22,MANDI015,Mustard,HD-2967,NA,5,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0006601,22.06.2026,015,सरसों,HD-2967,-147.26,KG,5.0
ARR_ROW_000191,ARR0023800,2026-09-09,MANDI012,Sugarcane,PBW-343,19.0,123,Present,Parsed: unambiguous,Matched,Valid,ARR0023800,09-Sep-2026,MANDI012,sugarcane,PBW-343,"1,900.0 KG",NA,123.0
ARR_ROW_000192,ARR0021788,2026-06-07,MANDI016,Sugarcane,Hybrid,153.67000000000002,143,Present,Parsed: unambiguous,Matched,Valid,ARR0021788,2026-06-07,MANDI-016,Ganna,Hybrid,15.366999999999999,T,143.0
ARR_ROW_000193,ARR0019846,2026-06-21,MANDI024,Maize,Pusa-1121,259.71,40,Present,Parsed: unambiguous,Matched,Valid,ARR0019846,2026-06-21,mandi_024,मक्का,Pusa-1121,25970.999999999996,Kgs,40.0
ARR_ROW_000194,ARR0015205,2026-01-25,MANDI011,Rice,HD-2967,355.64,56,Present,Parsed: unambiguous,Matched,Valid,ARR0015205,25.01.2026,MANDI011,Basmati,HD-2967,355.64,Quintals,56.0
ARR_ROW_000195,ARR0008780,2026-01-30,MANDI038,Rice,PBW-343,385.16,130,Present,Parsed: unambiguous,Matched,Valid,ARR0008780,2026-01-30,mandi038,Basmati,PBW-343,"38,516.0 KG",NA,130.0
ARR_ROW_000196,ARR0006070,2026-06-06,MANDI034,Wheat,NA,312.94,65,Present,Parsed: unambiguous,Matched,Valid,ARR0006070,06/06/2026,MANDI034,Wheat,NA,31.294,Tonnes,65.0
ARR_ROW_000197,ARR0002035,2026-06-06,MANDI049,Maize,NA,153.95,97,Present,Parsed: unambiguous,Matched,Valid,ARR0002035,06.06.2026,MANDI049,मक्का,NA,15.395,tonnes,97.0
ARR_ROW_000198,ARR0002214,2026-01-24,MANDI044,Maize,Pusa-1121,25.92,112,Present,Parsed: unambiguous,Matched,Valid,ARR0002214,01-24-2026,mandi044,Corn,Pusa-1121,2592.0,Kilo,112.0
ARR_ROW_000199,ARR0017078,2026-06-29,MANDI007,Mustard,Pusa-1121,318.73,31,Present,Parsed: unambiguous,Matched,Valid,ARR0017078,29.06.2026,mandi_007,Mustard,Pusa-1121,"31,873.0 KG",NA,31.0
ARR_ROW_000200,ARR0004860,2026-03-30,MANDI013,Mustard,Hybrid,96.92999999999999,143,Present,Parsed: unambiguous,Matched,Valid,ARR0004860,30-Mar-2026,MANDI013,mustard,Hybrid,9.693000000000001,MT,143.0
ARR_ROW_000201,ARR0024883,2026-07-18,MANDI028,Maize,Hybrid,29.87,131,Present,Parsed: unambiguous,Matched,Valid,ARR0024883,18.07.2026,mandi_028,Maize,Hybrid,29.87 qtl,NA,131.0
ARR_ROW_000202,ARR0012995,2026-06-04,MANDI057,Mustard,NA,385.54,26,Present,Parsed: unambiguous,Matched,Valid,ARR0012995,2026-06-04,MANDI057,mustard,NA,38554.0,Kilo,26.0
ARR_ROW_000203,ARR0002230,2026-05-31,MANDI033,Wheat,Pusa-1121,364.6,127,Present,Parsed: unambiguous,Matched,Valid,ARR0002230,2026-05-31,MANDI-033,WHEAT,Pusa-1121,36.46,tonnes,127.0
ARR_ROW_000204,ARR0002276,2026-08-30,MANDI057,Sugarcane,NA,NA,113,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0002276,30.08.2026,MANDI057,Ganne,NA,-143.27,KG,113.0
ARR_ROW_000205,NA,2026-09-06,MANDI046,Cotton,Local,360.53,135,Missing source ID,Parsed: unambiguous,Matched,Valid,NA,2026/09/06,MANDI-046,Narma,Local,360.53 qtl,NA,135.0
ARR_ROW_000206,ARR0005679,2026-03-03,MANDI015,Cotton,Hybrid,140.36,51,Present,Parsed: unambiguous,Matched,Valid,ARR0005679,03/03/2026,mandi_015,Kapas,Hybrid,140.36,Q,51.0
ARR_ROW_000207,ARR0018820,2026-05-10,MANDI032,Mustard,Premium,181.14,116,Present,Parsed: assumed format by separator,Matched,Valid,ARR0018820,10/05/2026,M032,Sarso,Premium,181.14 qtl,NA,116.0
ARR_ROW_000208,ARR0002749,2026-01-24,MANDI031,Rice,NA,118.37,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0002749,24/01/2026,MANDI031,Paddy,NA,118.37 qtl,NA,NA
ARR_ROW_000209,ARR0010291,2026-06-21,MANDI036,Cotton,PBW-343,456.27,118,Present,Parsed: unambiguous,Matched,Valid,ARR0010291,21-Jun-2026,MANDI036,कपास,PBW-343,456.27 qtl,NA,118.0
ARR_ROW_000210,ARR0004786,2026-08-01,MANDI015,Sugarcane,NA,185.58,51,Present,Parsed: unambiguous,Matched,Valid,ARR0004786,2026/08/01,M015,गन्ना,NA,18558.0,kg,51.0
ARR_ROW_000211,ARR0004085,2026-05-19,MANDI056,Maize,PBW-343,106.05,38,Present,Parsed: unambiguous,Matched,Valid,ARR0004085,19.05.2026,MANDI056,मक्का,PBW-343,106.05,Qtl,38.0
ARR_ROW_000212,ARR0001476,2026-05-19,MANDI048,Sugarcane,Local,323.65,68,Present,Parsed: unambiguous,Matched,Valid,ARR0001476,2026-05-19,MANDI048,Ganne,Local,323.65,qtl,68.0
ARR_ROW_000213,ARR0014866,2026-04-15,MANDI032,Sugarcane,PBW-343,402.65,53,Present,Parsed: unambiguous,Matched,Valid,ARR0014866,15-Apr-2026,mandi_032,Ganna,PBW-343,402.65,Quintals,53.0
ARR_ROW_000214,ARR0005733,2026-09-08,MANDI048,Sugarcane,Hybrid,118.61,42,Present,Parsed: unambiguous,Matched,Valid,ARR0005733,2026-09-08,mandi048,Ganna,Hybrid,118.61 qtl,NA,42.0
ARR_ROW_000215,ARR0014885,2026-07-26,MANDI035,Rice,Premium,441.08,14,Present,Parsed: unambiguous,Matched,Valid,ARR0014885,26-Jul-2026,MANDI035,Basmati,Premium,441.08,Quintals,14.0
ARR_ROW_000216,ARR0009501,2026-05-18,MANDI045,Maize,PBW-343,452.35,62,Present,Parsed: unambiguous,Matched,Valid,ARR0009501,2026-05-18,MANDI-045,corn,PBW-343,"45,235.0 KG",NA,62.0
ARR_ROW_000217,ARR0017324,2026-01-30,MANDI029,Mustard,Premium,311.41,140,Present,Parsed: unambiguous,Matched,Valid,ARR0017324,30/01/2026,029,Mustard,Premium,31141.000000000004,KG,140.0
ARR_ROW_000218,ARR0018785,2026-09-08,MANDI009,Wheat,Premium,168.48,81,Present,Parsed: assumed format by separator,Matched,Valid,ARR0018785,08.09.2026,MANDI009,wheat,Premium,16.848,T,81.0
ARR_ROW_000219,ARR0014174,2026-04-23,MANDI031,Sugarcane,NA,246.35,83,Present,Parsed: unambiguous,Matched,Valid,ARR0014174,2026-04-23,MANDI-031,Ganne,NA,24635.0,Kgs,83.0
ARR_ROW_000220,ARR0012348,2026-05-16,MANDI057,Maize,Pusa-1121,28.0,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0012348,16/05/2026,057,Corn,Pusa-1121,2.8,Tonnes,NA
ARR_ROW_000221,ARR0002860,2026-08-25,MANDI038,Rice,NA,162.44,90,Present,Parsed: unambiguous,Matched,Valid,ARR0002860,25.08.2026,MANDI038,धान,NA,16244.0,KG,90.0
ARR_ROW_000222,NA,2026-04-06,MANDI008,Wheat,Pusa-1121,245.43,116,Missing source ID,Parsed: assumed format by separator,Matched,Valid,NA,04-06-2026,MANDI008,Kanak,Pusa-1121,24.543,T,116.0
ARR_ROW_000223,ARR0012382,2026-06-29,MANDI011,Mustard,Hybrid,36.39,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0012382,2026-06-29,MANDI-011,Sarso,Hybrid,3.6390000000000002,Tonnes,NA
ARR_ROW_000224,ARR0011204,2026-03-10,MANDI045,Maize,PBW-343,311.7,NA,Present,Parsed: assumed format by separator,Matched,Valid,ARR0011204,10/03/2026,mandi_045,Corn,PBW-343,31170.0,kg,NA
ARR_ROW_000225,ARR0005655,2026-01-09,MANDI025,Rice,Premium,461.3,124,Present,Parsed: assumed format by separator,Matched,Valid,ARR0005655,01-09-2026,mandi025,Paddy,Premium,46.13,tonnes,124.0
ARR_ROW_000226,ARR0023591,2026-05-18,MANDI039,Cotton,HD-2967,160.01,50,Present,Parsed: unambiguous,Matched,Valid,ARR0023591,2026-05-18,MANDI039,Cotton,HD-2967,160.01,Qtl,50.0
ARR_ROW_000227,ARR0022554,2026-03-11,MANDI055,Rice,Hybrid,333.41,24,Present,Parsed: assumed format by separator,Matched,Valid,ARR0022554,11.03.2026,M055,चावल,Hybrid,33341.0,KG,24.0
ARR_ROW_000228,ARR0024390,2026-05-08,MANDI042,Rice,NA,393.63,7,Present,Parsed: assumed format by separator,Matched,Valid,ARR0024390,08.05.2026,mandi042,Basmati,NA,39363.0,kg,7.0
ARR_ROW_000229,ARR0008952,2026-04-25,MANDI002,Sugarcane,Pusa-1121,394.35,89,Present,Parsed: unambiguous,Matched,Valid,ARR0008952,25/04/2026,MANDI002,sugarcane,Pusa-1121,394.35,Qtl,89.0
ARR_ROW_000230,ARR0013573,2026-06-08,MANDI015,Sugarcane,Hybrid,408.09,6,Present,Parsed: unambiguous,Matched,Valid,ARR0013573,2026/06/08,MANDI-015,Ganne,Hybrid,408.09 qtl,NA,6.0
ARR_ROW_000231,ARR0023352,2026-06-06,MANDI044,Wheat,NA,252.04999999999998,6,Present,Parsed: unambiguous,Matched,Valid,ARR0023352,2026-06-06,mandi044,Gehun,NA,25.205000000000002,T,6.0
ARR_ROW_000232,ARR0004259,2026-07-10,MANDI012,Cotton,NA,388.22,22,Present,Parsed: assumed format by separator,Matched,Valid,ARR0004259,07-10-2026,M012,Cotton,NA,38822.0,kg,22.0
ARR_ROW_000233,ARR0024540,2026-06-14,MANDI035,Sugarcane,HD-2967,38.59,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0024540,14/06/2026,MANDI-035,Ganne,HD-2967,38.59,Quintals,NA
ARR_ROW_000234,ARR0012558,2026-08-21,MANDI034,Cotton,Premium,331.76,7,Present,Parsed: unambiguous,Matched,Valid,ARR0012558,2026-08-21,MANDI034,कपास,Premium,"33,176.0 KG",NA,7.0
ARR_ROW_000235,ARR0013252,2026-07-30,MANDI003,Cotton,HD-2967,NA,93,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0013252,2026/07/30,003,Narma,HD-2967,-217.71,KG,93.0
ARR_ROW_000236,ARR0012739,2026-07-30,MANDI045,Rice,NA,NA,NA,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0012739,2026-07-30,MANDI045,Dhaan,NA,-388.99,Qtl,NA
ARR_ROW_000237,ARR0024633,2026-03-13,MANDI011,Rice,PBW-343,18.99,23,Present,Parsed: unambiguous,Matched,Valid,ARR0024633,03-13-2026,mandi_011,Chawal,PBW-343,18.99 qtl,NA,23.0
ARR_ROW_000238,ARR0016432,2026-02-19,MANDI027,Cotton,Premium,480.16,128,Present,Parsed: unambiguous,Matched,Valid,ARR0016432,02-19-2026,MANDI027,कपास,Premium,480.16,quintal,128.0
ARR_ROW_000239,ARR0001973,2026-01-08,MANDI040,Mustard,PBW-343,435.59000000000003,115,Present,Parsed: assumed format by separator,Matched,Valid,ARR0001973,01-08-2026,MANDI040,Sarson,PBW-343,43559.0,Kgs,115.0
ARR_ROW_000240,ARR0019423,2026-01-31,MANDI039,Mustard,Premium,292.19,148,Present,Parsed: unambiguous,Matched,Valid,ARR0019423,2026-01-31,MANDI039,Sarso,Premium,29.219,Tonnes,148.0
ARR_ROW_000241,ARR0018095,2026-06-03,MANDI017,Rice,HD-2967,459.87,104,Present,Parsed: unambiguous,Matched,Valid,ARR0018095,03-Jun-2026,M017,paddy,HD-2967,"45,987.0 KG",NA,104.0
ARR_ROW_000242,ARR0002502,2026-06-23,MANDI041,Rice,Premium,123.85999999999999,63,Present,Parsed: unambiguous,Matched,Valid,ARR0002502,2026/06/23,041,Dhaan,Premium,12.386,T,63.0
ARR_ROW_000243,ARR0020339,2026-03-31,MANDI028,Mustard,PBW-343,10.84,127,Present,Parsed: unambiguous,Matched,Valid,ARR0020339,31/03/2026,M028,Sarson,PBW-343,1084.0,Kilo,127.0
